0.0000000	992808	124432	0.000000
0.0000525	992808	135904	-0.000004
0.0000450	983983	157525	-0.000003
0.0000450	992808	173410	-0.000008
0.0000425	992808	186648	-0.000004
0.0000750	992808	197679	-0.000006
0.0000325	988395	214005	-0.000006
0.0000300	992808	228566	-0.000007
0.0001150	997220	246658	-0.000007
0.0000700	1001633	260777	-0.000011
0.0000775	992808	276662	-0.000011
0.0001125	983983	293430	-0.000012
0.0000950	992808	307991	-0.000013
0.0000975	992808	325200	-0.000016
0.0001125	992808	338878	-0.000016
0.0000975	992808	356087	-0.000018
0.0001400	997220	370648	-0.000017
0.0000975	992808	386974	-0.000018
0.0001525	992808	406831	-0.000016
0.0001500	988395	430217	-0.000020
0.0001700	992808	442572	-0.000020
0.0001325	983983	455809	-0.000022
0.0001675	988395	468164	-0.000022
0.0001600	988395	480078	-0.000021
0.0001400	988395	503023	-0.000021
0.0001850	997220	521996	-0.000023
0.0001500	988395	533027	-0.000023
0.0002375	992808	546265	-0.000024
0.0001575	997220	562150	-0.000023
0.0002000	983983	574946	-0.000027
0.0001825	983983	595243	-0.000025
0.0002175	992808	612893	-0.000023
0.0002125	988395	623042	-0.000026
0.0002425	997220	637162	-0.000022
0.0002675	992808	649076	-0.000025
0.0002450	988395	662313	-0.000026
0.0002750	1006045	681287	-0.000026
0.0002975	992808	700702	-0.000026
0.0002525	992808	706438	-0.000025
0.0002775	983983	717910	-0.000023
0.0002875	992808	730706	-0.000023
0.0002775	988395	745268	-0.000026
0.0002900	992808	767330	-0.000025
0.0002750	988395	784539	-0.000028
0.0003000	997220	792922	-0.000023
0.0003575	992808	804836	-0.000022
0.0003450	988395	818956	-0.000024
0.0003525	992808	826457	-0.000024
0.0003325	992808	848520	-0.000024
0.0002900	997220	863963	-0.000022
0.0003850	983983	871023	-0.000025
0.0003950	1001633	881613	-0.000021
0.0003525	992808	892203	-0.000021
0.0003750	988395	904999	-0.000022
0.0003325	983983	924414	-0.000021
0.0003925	988395	939858	-0.000022
0.0003300	992808	946477	-0.000019
0.0003800	988395	959273	-0.000017
0.0004225	992808	969422	-0.000019
0.0003675	992808	983100	-0.000015
0.0003925	983983	996779	-0.000019
0.0004700	1006045	1010458	-0.000014
0.0004400	997220	1023254	-0.000016
0.0004250	975158	1030755	-0.000014
0.0004325	992808	1041345	-0.000012
0.0004675	1001633	1048846	-0.000012
0.0004300	988395	1059877	-0.000013
0.0004925	992808	1068702	-0.000009
0.0004775	992808	1077527	-0.000010
0.0004725	988395	1084146	-0.000010
0.0004625	1010458	1096942	-0.000010
0.0004750	988395	1106650	-0.000008
0.0004950	992808	1108415	-0.000004
0.0005500	997220	1115475	-0.000003
0.0005350	992808	1118563	-0.000003
0.0004975	992808	1130036	-0.000001
0.0004775	992808	1139302	-0.000003
0.0004975	988395	1148127	-0.000002
0.0005375	992808	1150333	0.000001
0.0005350	983983	1154746	0.000007
0.0005450	992808	1161364	0.000004
0.0005775	997220	1168866	0.000005
0.0005825	992808	1182544	0.000004
0.0005850	1001633	1193134	0.000011
0.0005350	983983	1201077	0.000008
0.0006000	992808	1204607	0.000017
0.0005700	988395	1214314	0.000015
0.0005950	983983	1220492	0.000013
0.0005875	992808	1234170	0.000013
0.0006425	997220	1242995	0.000019
0.0006300	1001633	1246966	0.000017
0.0006125	997220	1251379	0.000021
0.0006550	1006045	1257998	0.000025
0.0006525	988395	1264175	0.000025
0.0006600	1006045	1275206	0.000022
0.0007200	997220	1285355	0.000029
0.0006625	997220	1288002	0.000029
0.0006775	1001633	1297269	0.000031
0.0006950	1001633	1302122	0.000034
0.0007075	1006045	1310506	0.000035
0.0006750	1001633	1320655	0.000033
0.0007250	1010458	1332569	0.000039
0.0007100	1001633	1333451	0.000039
0.0007500	1001633	1340511	0.000045
0.0007375	1014870	1345365	0.000043
0.0007200	1006045	1348453	0.000043
0.0007625	1001633	1357720	0.000043
0.0007625	1010458	1363015	0.000051
0.0007825	1019283	1362573	0.000050
0.0008150	1006045	1365662	0.000055
0.0007775	1006045	1368751	0.000054
0.0007900	1006045	1366986	0.000056
0.0007150	997220	1374928	0.000054
0.0008075	1006045	1378458	0.000061
0.0008350	992808	1376252	0.000061
0.0007975	1006045	1378900	0.000067
0.0008200	1010458	1381547	0.000067
0.0008125	1010458	1382871	0.000067
0.0008225	1010458	1389489	0.000068
0.0008625	997220	1395667	0.000073
0.0008675	1006045	1395226	0.000077
0.0008525	1014870	1399197	0.000080
0.0008550	1014870	1402286	0.000081
0.0008750	1010458	1405816	0.000083
0.0009000	1023695	1408463	0.000081
0.0009025	1014870	1412876	0.000088
0.0009350	1014870	1416847	0.000087
0.0009250	1014870	1422583	0.000095
0.0009150	1014870	1427878	0.000093
0.0009675	1028107	1425231	0.000094
0.0009200	1010458	1428319	0.000095
0.0009725	1014870	1429202	0.000098
0.0009400	1014870	1431408	0.000100
0.0009700	1032520	1433173	0.000100
0.0009400	1014870	1439350	0.000100
0.0010225	1010458	1441998	0.000107
0.0009750	1032520	1438909	0.000107
0.0010225	1019283	1435821	0.000115
0.0009750	1010458	1434497	0.000115
0.0009900	1028107	1438027	0.000113
0.0009700	1023695	1441557	0.000113
0.0010000	1014870	1444645	0.000122
0.0010600	1032520	1439350	0.000120
0.0010400	1028107	1438027	0.000127
0.0010625	1028107	1438027	0.000130
0.0010650	1028107	1439792	0.000129
0.0010625	1023695	1447293	0.000129
0.0010625	1023695	1452147	0.000133
0.0010875	1023695	1450823	0.000137
0.0011150	1014870	1453470	0.000142
0.0011450	1028107	1453912	0.000141
0.0011125	1036932	1453470	0.000144
0.0010825	1032520	1459648	0.000144
0.0011625	1028107	1461854	0.000149
0.0011150	1028107	1459207	0.000148
0.0011525	1032520	1456559	0.000158
0.0011775	1032520	1453029	0.000156
0.0011575	1028107	1453470	0.000155
0.0011625	1036932	1456118	0.000157
0.0011950	1028107	1453470	0.000162
0.0012025	1041345	1450382	0.000162
0.0011800	1032520	1450823	0.000169
0.0011925	1036932	1448617	0.000172
0.0012025	1036932	1447734	0.000171
0.0011825	1036932	1451705	0.000171
0.0012650	1041345	1452588	0.000177
0.0011950	1036932	1447734	0.000177
0.0012975	1054582	1446410	0.000184
0.0012500	1036932	1446852	0.000186
0.0012650	1041345	1449940	0.000186
0.0012625	1041345	1454794	0.000188
0.0012450	1036932	1458324	0.000191
0.0012600	1041345	1458765	0.000193
0.0013025	1036932	1458765	0.000200
0.0012875	1050170	1458324	0.000196
0.0013400	1041345	1457442	0.000198
0.0013275	1054582	1462295	0.000199
0.0013200	1045757	1460972	0.000206
0.0013125	1045757	1459648	0.000206
0.0013750	1050170	1456559	0.000213
0.0013350	1041345	1455677	0.000210
0.0013500	1045757	1453912	0.000211
0.0013650	1041345	1452147	0.000214
0.0013600	1050170	1453029	0.000221
0.0013525	1045757	1451264	0.000221
0.0014075	1054582	1451705	0.000225
0.0013875	1050170	1452147	0.000227
0.0014200	1058995	1454353	0.000225
0.0014400	1045757	1453029	0.000226
0.0014275	1063407	1453029	0.000233
0.0014475	1058995	1453470	0.000236
0.0014825	1058995	1454794	0.000235
0.0014775	1054582	1460089	0.000232
0.0014625	1050170	1460530	0.000243
0.0014350	1054582	1459207	0.000238
0.0014350	1050170	1459207	0.000247
0.0015250	1050170	1460089	0.000249
0.0014600	1054582	1460530	0.000247
0.0015125	1050170	1465825	0.000246
0.0014750	1063407	1469355	0.000253
0.0015325	1063407	1469355	0.000253
0.0015275	1063407	1466708	0.000260
0.0015125	1058995	1467590	0.000258
0.0015650	1063407	1470238	0.000261
0.0015425	1058995	1475092	0.000262
0.0015400	1063407	1478180	0.000268
0.0015350	1063407	1476415	0.000266
0.0015900	1058995	1479063	0.000273
0.0015500	1058995	1476415	0.000273
0.0015650	1054582	1477298	0.000273
0.0016150	1058995	1479504	0.000275
0.0015725	1067820	1485240	0.000281
0.0015675	1058995	1482593	0.000279
0.0016275	1067820	1484358	0.000288
0.0016100	1058995	1486123	0.000288
0.0016200	1072232	1485682	0.000288
0.0016750	1067820	1489211	0.000286
0.0016575	1072232	1485240	0.000294
0.0016475	1067820	1484358	0.000295
0.0016525	1063407	1483475	0.000304
0.0016600	1067820	1481710	0.000301
0.0016700	1076645	1476415	0.000301
0.0016475	1067820	1480387	0.000300
0.0016800	1063407	1477739	0.000307
0.0016950	1072232	1477298	0.000308
0.0017425	1067820	1477739	0.000313
0.0017400	1076645	1476415	0.000314
0.0017375	1072232	1478622	0.000317
0.0017575	1081057	1483475	0.000314
0.0017950	1072232	1486564	0.000322
0.0016925	1072232	1484799	0.000322
0.0017450	1081057	1488329	0.000327
0.0017825	1072232	1488329	0.000328
0.0017425	1072232	1490535	0.000330
0.0017700	1081057	1486564	0.000332
0.0018075	1076645	1488770	0.000336
0.0017900	1072232	1490535	0.000335
0.0018075	1067820	1492741	0.000338
0.0018150	1067820	1494506	0.000339
0.0018000	1081057	1494065	0.000339
0.0018600	1085470	1497154	0.000341
0.0018675	1076645	1499801	0.000349
0.0018825	1085470	1502449	0.000348
0.0018450	1076645	1503331	0.000349
0.0018725	1081057	1511274	0.000347
0.0018500	1081057	1513480	0.000358
