0	1006045.096	590830.8697	0
0.000045	1001632.617	629660.6804	0
0.0000525	1014870.053	653929.3121	0.000002
0.0000725	1010457.574	676432.9524	0.000003
0.0000675	1001632.617	702907.8233	0.000004
0.000095	1019282.531	731147.6857	0.000005
0.00008	1010457.574	774831.2227	0.000003
0.000075	1001632.617	813219.7856	0.000004
0.000105	1010457.574	835723.4258	0.000006
0.0001375	1010457.574	859109.5618	0.000007
0.000075	997220.1386	884701.9371	0.000008
0.0001	1006045.096	914265.543	0.00001
0.0001375	1010457.574	954419.0972	0.000008
0.000115	1010457.574	993248.9079	0.000009
0.00014	1006045.096	1014428.805	0.000013
0.0001475	1006045.096	1036049.949	0.000012
0.00013	997220.1386	1058553.59	0.000016
0.0001375	997220.1386	1082822.221	0.000015
0.00012	1001632.617	1119887.041	0.000018
0.00014	1001632.617	1155186.868	0.000018
0.00014	1001632.617	1172836.782	0.000019
0.0001725	1010457.574	1190927.944	0.00002
0.000185	1001632.617	1208136.61	0.000021
0.0001825	1010457.574	1226669.02	0.000024
0.000165	1010457.574	1262410.096	0.000023
0.0002125	1010457.574	1290208.71	0.000024
0.00016	1010457.574	1301239.906	0.000025
0.0002025	1010457.574	1312712.351	0.000027
0.0001975	1001632.617	1329921.017	0.000031
0.0001925	1010457.574	1347129.683	0.000028
0.0001825	1006045.096	1380223.271	0.00003
0.000255	1010457.574	1406698.142	0.000031
0.0002625	1006045.096	1421259.321	0.000034
0.00026	1014870.053	1438467.987	0.000036
0.00028	1006045.096	1450381.679	0.000036
0.00025	1001632.617	1469796.585	0.000037
0.000275	1010457.574	1487446.499	0.000036
0.00029	1006045.096	1506861.404	0.000037
0.000265	1001632.617	1525393.814	0.000041
0.0002925	1010457.574	1544808.719	0.000042
0.0002725	1006045.096	1547897.454	0.000042
0.0002925	1010457.574	1557604.907	0.000045
0.0003	997220.1386	1582314.786	0.000044
0.0003325	1006045.096	1602612.187	0.000044
0.00032	1010457.574	1612319.64	0.000046
0.0003375	1010457.574	1622027.093	0.000046
0.0003025	1010457.574	1647178.22	0.000048
0.000325	1001632.617	1667916.869	0.000049
0.0003025	988395.1816	1687331.774	0.00005
0.0003525	1006045.096	1704099.193	0.000048
0.000325	1006045.096	1723514.098	0.000051
0.000345	1001632.617	1743370.251	0.000052
0.0003325	1001632.617	1763226.404	0.000053
0.0003475	997220.1386	1783082.557	0.000053
0.00034	1010457.574	1816176.146	0.000054
0.0003675	1006045.096	1844857.256	0.000059
0.00037	1006045.096	1860300.931	0.000057
0.0004125	1006045.096	1877509.597	0.00006
0.000395	1006045.096	1897365.75	0.00006
0.000385	1001632.617	1918545.647	0.000062
0.00038	1006045.096	1951197.988	0.000062
0.0003825	1006045.096	1979437.85	0.000062
0.00045	997220.1386	1992675.286	0.000064
0.000415	1010457.574	2009442.704	0.000068
0.0004525	1001632.617	2028416.361	0.000068
0.0004525	1006045.096	2049155.01	0.000066
0.0004325	1010457.574	2081807.351	0.000068
0.0004675	1006045.096	2114900.94	0.00007
0.0004575	1014870.053	2129020.871	0.000072
0.00046	1006045.096	2146229.537	0.000076
0.0004375	1006045.096	2167850.682	0.000075
0.0004875	1006045.096	2185059.348	0.000076
0.0004525	1001632.617	2218152.937	0.000073
0.00049	1006045.096	2245069.055	0.000082
0.00045	1001632.617	2258306.491	0.000079
0.0005	1006045.096	2272867.67	0.000086
0.0005175	997220.1386	2293165.071	0.000085
0.000535	1006045.096	2310373.737	0.000084
0.000505	1001632.617	2343026.078	0.000087
0.000515	1006045.096	2372148.436	0.000087
0.0005525	997220.1386	2383179.632	0.000089
0.000575	1001632.617	2401270.794	0.000093
0.000585	1001632.617	2415390.725	0.000094
0.000535	1010457.574	2434364.382	0.000092
0.0005475	1001632.617	2459074.262	0.000093
0.0005475	1001632.617	2484225.389	0.000096
0.0005725	997220.1386	2489961.611	0.000098
0.0005675	1001632.617	2501434.056	0.000103
0.00063	1010457.574	2512465.252	0.000101
0.00057	1010457.574	2524378.944	0.000103
0.0005875	1010457.574	2546882.584	0.000104
0.0006375	1010457.574	2568062.481	0.000107
0.000615	1010457.574	2574239.951	0.000106
0.00064	1001632.617	2580858.668	0.000116
0.0006275	1006045.096	2589242.377	0.000114
0.00066	1001632.617	2592772.36	0.000114
0.000635	1001632.617	2607774.787	0.000117
0.0006525	1001632.617	2618805.983	0.000121
0.00065	1001632.617	2615276.001	0.000125
0.0006675	1010457.574	2613511.009	0.000132
0.000645	1006045.096	2609981.026	0.000134
0.0006825	1006045.096	2603803.556	0.000134
0.00067	1001632.617	2602479.813	0.000135
0.0007	997220.1386	2599391.078	0.000146
0.0007	997220.1386	2597626.087	0.000147
0.0007025	1001632.617	2597184.839	0.000158
0.000725	1006045.096	2594978.599	0.00016
0.0007225	1006045.096	2591889.865	0.000161
0.00071	1010457.574	2586153.643	0.000163
0.0007675	1010457.574	2583947.403	0.000174
0.000765	1001632.617	2582182.412	0.000177
0.0007225	1001632.617	2578652.429	0.000177
